fueltype,lat,lon,elev,ws,waz,ps,saz,cur,cbd,cbh,ccf,ftypeN,py
PL02,51.621244,-115.608378,61.5359725952148,,,43.2276992797852,145.859954833984,,,,,20,
MT04,51.621244,-115.608378,39.5827598571777,,,35.7287330627441,138.972686767578,,,,,9,
MT04,51.621244,-115.608378,30.258451461792,,,14.0990600585938,239.536544799805,,,,,9,
PL02,51.621244,-115.608378,55.7899360656738,,,30.2097034454346,200.230163574219,,,,,20,
MT03,51.621244,-115.608378,44.1898727416992,,,43.3932304382324,164.641708374023,,,,,8,
MT03,51.621244,-115.608378,40.4627456665039,,,40.6910858154297,166.000991821289,,,,,8,
MT04,51.621244,-115.608378,31.0624904632568,,,9.5380859375,293.799743652344,,,,,9,
MT03,51.621244,-115.608378,52.1012649536133,,,65.4144287109375,283.103912353516,,,,,8,
MT03,51.621244,-115.608378,116.029159545898,,,65.886474609375,262.924407958984,,,,,8,
MT03,51.621244,-115.608378,139.299957275391,,,74.3400115966797,175.494155883789,,,,,8,
MT04,51.621244,-115.608378,108.240509033203,,,89.1376495361328,176.660705566406,,,,,9,
PL04,51.621244,-115.608378,132.375579833984,,,84.380012512207,190.771240234375,,,,,22,
MT04,51.621244,-115.608378,129.271270751953,,,79.2144470214844,138.637191772461,,,,,9,
PL04,51.621244,-115.608378,62.5644912719727,,,71.6055908203125,108.084373474121,,,,,22,
PL04,51.621244,-115.608378,38.4936714172363,,,22.9198207855225,194.757705688477,,,,,22,
MT03,51.621244,-115.608378,70.3507461547852,,,13.6751432418823,286.136627197266,,,,,8,
MT03,51.621244,-115.608378,56.0126571655273,,,26.8008480072021,7.26452922821045,,,,,8,
MT03,51.621244,-115.608378,65.8311157226563,,,25.5817108154297,259.969451904297,,,,,8,
MT03,51.621244,-115.608378,89.6075973510742,,,45.4477577209473,204.520736694336,,,,,8,
MT03,51.621244,-115.608378,90.9857406616211,,,46.663200378418,196.770156860352,,,,,8,
PL04,51.621244,-115.608378,107.563369750977,,,57.0805702209473,266.527221679688,,,,,22,
PL04,51.621244,-115.608378,166.970031738281,,,79.2173919677734,309.796051025391,,,,,22,
MT07,51.621244,-115.608378,188.734344482422,,,54.1138648986816,337.660827636719,,,,,12,
MT07,51.621244,-115.608378,194.400100708008,,,33.2308311462402,352.637176513672,,,,,12,
MT07,51.621244,-115.608378,194.413711547852,,,40.2159843444824,89.3763046264648,,,,,12,
MT07,51.621244,-115.608378,140.770233154297,,,81.3531875610352,132.038635253906,,,,,12,
MT07,51.621244,-115.608378,113.835441589355,,,70.7931823730469,149.826065063477,,,,,12,
MT07,51.621244,-115.608378,93.3164520263672,,,60.1937446594238,177.722671508789,,,,,12,
MT07,51.621244,-115.608378,110.645568847656,,,53.5852203369141,192.282638549805,,,,,12,
MT07,51.621244,-115.608378,108.518989562988,,,57.5400924682617,156.56494140625,,,,,12,
PCH1,51.621244,-115.608378,80.126579284668,,,71.7469024658203,133.046203613281,,,,,1,
PCH1,51.621244,-115.608378,38.5931739807129,,,26.4492130279541,146.668350219727,,,,,1,
PCH1,51.621244,-115.608378,60.7444305419922,,,51.0882720947266,258.710601806641,,,,,1,
PCH1,51.621244,-115.608378,105.40746307373,,,71.4647750854492,288.976928710938,,,,,1,
PCH1,51.621244,-115.608378,150.871658325195,,,68.5709457397461,297.673767089844,,,,,1,
PCH1,51.621244,-115.608378,186.394332885742,,,46.3733253479004,228.658599853516,,,,,1,
PCH1,51.621244,-115.608378,197.303802490234,,,67.6501159667969,217.428894042969,,,,,1,
PCH1,51.621244,-115.608378,241.227844238281,,,68.1761245727539,227.764907836914,,,,,1,
PCH1,51.621244,-115.608378,264.621368408203,,,53.2928009033203,217.582809448242,,,,,1,
PCH1,51.621244,-115.608378,284.575561523438,,,38.5636825561523,246.368286132813,,,,,1,
MT07,51.621244,-115.608378,311.738037109375,,,44.7272644042969,233.912033081055,,,,,12,
MT07,51.621244,-115.608378,332.779052734375,,,50.4580764770508,178.89729309082,,,,,12,
MT07,51.621244,-115.608378,310.443023681641,,,70.5110702514648,150.141067504883,,,,,12,
MT07,51.621244,-115.608378,285.962036132813,,,75.9201965332031,163.041854858398,,,,,12,
MT07,51.621244,-115.608378,280.911407470703,,,62.6750602722168,205.865753173828,,,,,12,
MT07,51.621244,-115.608378,322.427185058594,,,71.6986083984375,221.215881347656,,,,,12,
PL04,51.621244,-115.608378,343.914611816406,,,54.035514831543,202.703216552734,,,,,22,
MT07,51.621244,-115.608378,350.240509033203,,,41.0230484008789,149.795455932617,,,,,12,
MT07,51.621244,-115.608378,316.390960693359,,,60.5300903320313,115.8935546875,,,,,12,
MT07,51.621244,-115.608378,277.620239257813,,,33.377311706543,138.002655029297,,,,,12,
MT07,51.621244,-115.608378,286.607604980469,,,42.7157936096191,228.642684936523,,,,,12,
MT07,51.621244,-115.608378,320.379760742188,,,59.9316444396973,256.180450439453,,,,,12,
MT07,51.621244,-115.608378,364.220306396484,,,49.2261276245117,252.840484619141,,,,,12,
MT07,51.621244,-115.608378,383.106719970703,,,26.3269214630127,213.922470092773,,,,,12,
MT07,51.621244,-115.608378,383.814300537109,,,25.6704292297363,173.323684692383,,,,,12,
MT07,51.621244,-115.608378,379.126586914063,,,5.45890712738037,135.748901367188,,,,,12,
MT07,51.621244,-115.608378,378.734191894531,,,8.18710231781006,262.765533447266,,,,,12,
MT07,51.621244,-115.608378,389.958190917969,,,30.7824611663818,266.568756103516,,,,,12,
MT07,51.621244,-115.608378,419.712860107422,,,41.7236671447754,242.645263671875,,,,,12,
MT07,51.621244,-115.608378,439.379760742188,,,31.4861469268799,224.708190917969,,,,,12,
MT07,51.621244,-115.608378,449.253173828125,,,16.9508743286133,226.386611938477,,,,,12,
MT07,51.621244,-115.608378,455.746826171875,,,6.71478128433228,219.922058105469,,,,,12,
MT07,51.621244,-115.608378,455.0,,,2.79286909103394,11.5667610168457,,,,,12,
MT07,51.621244,-115.608378,455.0,,,1.41643106937408,0.0,,,,,12,
MT07,51.621244,-115.608378,455.0,,,0.591598331928253,6.76407814025879,,,,,12,
MT07,51.621244,-115.608378,454.907073974609,,,6.18070507049561,185.198364257813,,,,,12,
MT07,51.621244,-115.608378,455.746826171875,,,16.90260887146,214.292846679688,,,,,12,
PL04,51.621244,-115.608378,467.607604980469,,,22.9156188964844,242.395690917969,,,,,22,
PL04,51.621244,-115.608378,482.828887939453,,,21.2256908416748,252.182373046875,,,,,22,
PL04,51.621244,-115.608378,494.556976318359,,,22.4128665924072,262.341644287109,,,,,22,
PL04,51.621244,-115.608378,512.45263671875,,,23.9309349060059,257.097595214844,,,,,22,
PL04,51.621244,-115.608378,525.666076660156,,,13.3718385696411,219.296249389648,,,,,22,
PL04,51.621244,-115.608378,523.746826171875,,,12.2789211273193,173.269302368164,,,,,22,
PCH1,51.621244,-115.608378,84.1772155761719,,,32.7975006103516,165.511367797852,,,,,1,
PCH1,51.621244,-115.608378,73.2341003417969,,,25.3082008361816,167.700439453125,,,,,1,
MT03,51.621244,-115.608378,76.9873428344727,,,15.4104776382446,212.486175537109,,,,,8,
MT03,51.621244,-115.608378,84.2723922729492,,,32.2180023193359,185.613006591797,,,,,8,
PCH1,51.621244,-115.608378,81.1898727416992,,,35.0797729492188,175.156631469727,,,,,1,
PCH1,51.621244,-115.608378,80.3223876953125,,,24.5057697296143,144.263031005859,,,,,1,
PL02,51.621244,-115.608378,62.1017456054688,,,39.1855163574219,127.769241333008,,,,,20,
MT04,51.621244,-115.608378,39.0126571655273,,,34.1421966552734,134.42138671875,,,,,9,
MT04,51.621244,-115.608378,29.5816383361816,,,10.4078226089478,139.50959777832,,,,,9,
MT04,51.621244,-115.608378,30.0,,,3.69134163856506,255.227081298828,,,,,9,
MT04,51.621244,-115.608378,34.3417739868164,,,20.0410499572754,178.899047851563,,,,,9,
MT04,51.621244,-115.608378,29.4864597320557,,,12.168098449707,159.0166015625,,,,,9,
MT04,51.621244,-115.608378,28.5306835174561,,,15.8664045333862,237.292236328125,,,,,9,
MT04,51.621244,-115.608378,47.2911376953125,,,32.7303695678711,274.598541259766,,,,,9,
MT03,51.621244,-115.608378,72.0402145385742,,,31.617338180542,276.171264648438,,,,,8,
MT03,51.621244,-115.608378,89.2124633789063,,,55.0382080078125,180.353958129883,,,,,8,
MT04,51.621244,-115.608378,72.4936676025391,,,81.2167510986328,164.659027099609,,,,,9,
MT04,51.621244,-115.608378,60.5569610595703,,,57.7228546142578,164.182434082031,,,,,9,
MT04,51.621244,-115.608378,51.5106544494629,,,78.0881805419922,174.485382080078,,,,,9,
MT04,51.621244,-115.608378,50.5491104125977,,,76.3881759643555,171.72917175293,,,,,9,
MT04,51.621244,-115.608378,36.8559532165527,,,29.2104148864746,149.252731323242,,,,,9,
MT04,51.621244,-115.608378,30.6329116821289,,,18.4449138641357,247.358154296875,,,,,9,
MT03,51.621244,-115.608378,59.558723449707,,,53.0068740844727,240.447204589844,,,,,8,
MT03,51.621244,-115.608378,92.1273803710938,,,26.243579864502,287.229095458984,,,,,8,
MT03,51.621244,-115.608378,92.9873428344727,,,42.051570892334,12.8424158096313,,,,,8,
MT03,51.621244,-115.608378,79.6622314453125,,,12.1103324890137,47.2551345825195,,,,,8,
PL04,51.621244,-115.608378,81.126579284668,,,29.8727626800537,255.866271972656,,,,,22,
PL04,51.621244,-115.608378,118.295303344727,,,87.0846557617188,261.854156494141,,,,,22,
PL04,51.621244,-115.608378,196.09309387207,,,61.4887161254883,253.821212768555,,,,,22,
PL04,51.621244,-115.608378,197.050628662109,,,20.426233291626,196.650955200195,,,,,22,
PL04,51.621244,-115.608378,203.898727416992,,,25.1091136932373,149.767227172852,,,,,22,
MT07,51.621244,-115.608378,180.189880371094,,,76.0603179931641,113.478584289551,,,,,12,
MT07,51.621244,-115.608378,110.86075592041,,,83.3314361572266,118.548820495605,,,,,12,
