fueltype,lat,lon,elev,ws,waz,ps,saz,cur,cbd,cbh,ccf,ftypeN,py
PCH1,51.621244,-115.608378,274.36181640625,,,,,,,,,1,
PCH1,51.621244,-115.608378,266.155792236328,,,,,,,,,1,
PCH1,51.621244,-115.608378,258.608032226563,,,,,,,,,1,
PCH1,51.621244,-115.608378,249.658294677734,,,,,,,,,1,
PCH1,51.621244,-115.608378,240.050247192383,,,,,,,,,1,
PL02,51.621244,-115.608378,230.44221496582,,,,,,,,,20,
PL02,51.621244,-115.608378,224.708541870117,,,,,,,,,20,
PL02,51.621244,-115.608378,223.0,,,,,,,,,20,
PL02,51.621244,-115.608378,223.0,,,,,,,,,20,
PL02,51.621244,-115.608378,222.251251220703,,,,,,,,,20,
PL02,51.621244,-115.608378,218.20100402832,,,,,,,,,20,
PL02,51.621244,-115.608378,212.396987915039,,,,,,,,,20,
PL02,51.621244,-115.608378,207.592971801758,,,,,,,,,20,
PL02,51.621244,-115.608378,203.894470214844,,,,,,,,,20,
PL02,51.621244,-115.608378,202.246231079102,,,,,,,,,20,
PL02,51.621244,-115.608378,202.0,,,,,,,,,20,
PL02,51.621244,-115.608378,204.623123168945,,,,,,,,,20,
PL02,51.621244,-115.608378,210.140701293945,,,,,,,,,20,
PL04,51.621244,-115.608378,216.788940429688,,,,,,,,,22,
PL04,51.621244,-115.608378,222.793975830078,,,,,,,,,22,
PL04,51.621244,-115.608378,228.79899597168,,,,,,,,,22,
PL04,51.621244,-115.608378,232.804016113281,,,,,,,,,22,
PL04,51.621244,-115.608378,238.809051513672,,,,,,,,,22,
PL04,51.621244,-115.608378,245.376876831055,,,,,,,,,22,
PL04,51.621244,-115.608378,252.582916259766,,,,,,,,,22,
PL04,51.621244,-115.608378,260.753753662109,,,,,,,,,22,
PL04,51.621244,-115.608378,265.331665039063,,,,,,,,,22,
PL04,51.621244,-115.608378,267.0,,,,,,,,,22,
PL04,51.621244,-115.608378,266.432159423828,,,,,,,,,22,
PL04,51.621244,-115.608378,267.537689208984,,,,,,,,,22,
PL04,51.621244,-115.608378,272.849243164063,,,,,,,,,22,
PL04,51.621244,-115.608378,281.025115966797,,,,,,,,,22,
PL04,51.621244,-115.608378,288.60302734375,,,,,,,,,22,
PL04,51.621244,-115.608378,294.718597412109,,,,,,,,,22,
PL04,51.621244,-115.608378,297.547729492188,,,,,,,,,22,
PL04,51.621244,-115.608378,301.899505615234,,,,,,,,,22,
PL04,51.621244,-115.608378,308.231170654297,,,,,,,,,22,
PL04,51.621244,-115.608378,317.391967773438,,,,,,,,,22,
PL04,51.621244,-115.608378,328.778900146484,,,,,,,,,22,
PL04,51.621244,-115.608378,340.010040283203,,,,,,,,,22,
PL04,51.621244,-115.608378,348.859283447266,,,,,,,,,22,
PL04,51.621244,-115.608378,357.904510498047,,,,,,,,,22,
PL04,51.621244,-115.608378,363.527648925781,,,,,,,,,22,
PL03,51.621244,-115.608378,366.0,,,,,,,,,21,
PL03,51.621244,-115.608378,364.432159423828,,,,,,,,,21,
PL03,51.621244,-115.608378,362.030151367188,,,,,,,,,21,
PL03,51.621244,-115.608378,362.557800292969,,,,,,,,,21,
PL03,51.621244,-115.608378,366.934661865234,,,,,,,,,21,
PL03,51.621244,-115.608378,372.939697265625,,,,,,,,,21,
PL03,51.621244,-115.608378,378.155792236328,,,,,,,,,21,
PL03,51.621244,-115.608378,383.949737548828,,,,,,,,,21,
PL03,51.621244,-115.608378,387.572875976563,,,,,,,,,21,
PL03,51.621244,-115.608378,391.175872802734,,,,,,,,,21,
PL03,51.621244,-115.608378,394.185943603516,,,,,,,,,21,
PL03,51.621244,-115.608378,396.587951660156,,,,,,,,,21,
PL03,51.621244,-115.608378,398.989959716797,,,,,,,,,21,
PL03,51.621244,-115.608378,398.608032226563,,,,,,,,,21,
PL03,51.621244,-115.608378,395.809051513672,,,,,,,,,21,
PL03,51.621244,-115.608378,391.608032226563,,,,,,,,,21,
PL03,51.621244,-115.608378,386.804016113281,,,,,,,,,21,
PL03,51.621244,-115.608378,381.0,,,,,,,,,21,
PCH1,51.621244,-115.608378,68.4020080566406,,,,,,,,,1,
PCH1,51.621244,-115.608378,76.7686386108398,,,,,,,,,1,
PCH1,51.621244,-115.608378,84.291862487793,,,,,,,,,1,
MT07,51.621244,-115.608378,90.5382919311523,,,,,,,,,12,
MT07,51.621244,-115.608378,97.4271392822266,,,,,,,,,12,
MT07,51.621244,-115.608378,105.858283996582,,,,,,,,,12,
MT07,51.621244,-115.608378,119.281410217285,,,,,,,,,12,
MT07,51.621244,-115.608378,135.219696044922,,,,,,,,,12,
MT07,51.621244,-115.608378,149.968231201172,,,,,,,,,12,
MT07,51.621244,-115.608378,160.673370361328,,,,,,,,,12,
MT07,51.621244,-115.608378,169.249237060547,,,,,,,,,12,
MT07,51.621244,-115.608378,175.055282592773,,,,,,,,,12,
MT07,51.621244,-115.608378,180.648239135742,,,,,,,,,12,
MT07,51.621244,-115.608378,185.329025268555,,,,,,,,,12,
MT07,51.621244,-115.608378,188.427139282227,,,,,,,,,12,
MT07,51.621244,-115.608378,191.844223022461,,,,,,,,,12,
MT07,51.621244,-115.608378,195.447235107422,,,,,,,,,12,
MT07,51.621244,-115.608378,198.716995239258,,,,,,,,,12,
MT07,51.621244,-115.608378,201.854278564453,,,,,,,,,12,
MT07,51.621244,-115.608378,204.63818359375,,,,,,,,,12,
MT07,51.621244,-115.608378,206.2412109375,,,,,,,,,12,
MT07,51.621244,-115.608378,208.598770141602,,,,,,,,,12,
MT07,51.621244,-115.608378,210.0,,,,,,,,,12,
MT07,51.621244,-115.608378,210.623123168945,,,,,,,,,12,
MT07,51.621244,-115.608378,211.824127197266,,,,,,,,,12,
MT07,51.621244,-115.608378,213.879425048828,,,,,,,,,12,
MT07,51.621244,-115.608378,217.904525756836,,,,,,,,,12,
MT07,51.621244,-115.608378,222.453125,,,,,,,,,12,
MT07,51.621244,-115.608378,226.286437988281,,,,,,,,,12,
MT07,51.621244,-115.608378,228.231155395508,,,,,,,,,12,
MT07,51.621244,-115.608378,229.22509765625,,,,,,,,,12,
MT07,51.621244,-115.608378,230.231155395508,,,,,,,,,12,
MT07,51.621244,-115.608378,231.432159423828,,,,,,,,,12,
MT07,51.621244,-115.608378,233.393600463867,,,,,,,,,12,
MT07,51.621244,-115.608378,236.037017822266,,,,,,,,,12,
MT07,51.621244,-115.608378,238.409088134766,,,,,,,,,12,
PL10,51.621244,-115.608378,238.839202880859,,,,,,,,,28,
PL10,51.621244,-115.608378,239.603012084961,,,,,,,,,28,
PL10,51.621244,-115.608378,238.964828491211,,,,,,,,,28,
PL10,51.621244,-115.608378,237.595138549805,,,,,,,,,28,
PL10,51.621244,-115.608378,234.313522338867,,,,,,,,,28,
PL10,51.621244,-115.608378,231.911315917969,,,,,,,,,28,
PL10,51.621244,-115.608378,230.55778503418,,,,,,,,,28,
PL10,51.621244,-115.608378,229.356781005859,,,,,,,,,28,
PL10,51.621244,-115.608378,229.844223022461,,,,,,,,,28,
PL10,51.621244,-115.608378,230.090454101563,,,,,,,,,28,
PL10,51.621244,-115.608378,232.492462158203,,,,,,,,,28,
PL10,51.621244,-115.608378,234.894470214844,,,,,,,,,28,
PL10,51.621244,-115.608378,237.296478271484,,,,,,,,,28,
PL10,51.621244,-115.608378,239.698486328125,,,,,,,,,28,
PL10,51.621244,-115.608378,242.060348510742,,,,,,,,,28,
PL10,51.621244,-115.608378,243.703521728516,,,,,,,,,28,
PL10,51.621244,-115.608378,246.105529785156,,,,,,,,,28,
PL10,51.621244,-115.608378,248.638854980469,,,,,,,,,28,
PL10,51.621244,-115.608378,251.110549926758,,,,,,,,,28,
PL10,51.621244,-115.608378,252.446182250977,,,,,,,,,28,
PL10,51.621244,-115.608378,253.20100402832,,,,,,,,,28,
PL10,51.621244,-115.608378,253.292922973633,,,,,,,,,28,
MT07,51.621244,-115.608378,253.402008056641,,,,,,,,,12,
MT07,51.621244,-115.608378,253.402008056641,,,,,,,,,12,
MT07,51.621244,-115.608378,253.402008056641,,,,,,,,,12,
MT07,51.621244,-115.608378,253.924621582031,,,,,,,,,12,
MT07,51.621244,-115.608378,257.344177246094,,,,,,,,,12,
MT07,51.621244,-115.608378,263.582916259766,,,,,,,,,12,
MT07,51.621244,-115.608378,269.924621582031,,,,,,,,,12,
MT07,51.621244,-115.608378,277.248168945313,,,,,,,,,12,
MT07,51.621244,-115.608378,284.988220214844,,,,,,,,,12,
MT07,51.621244,-115.608378,291.608032226563,,,,,,,,,12,
MT07,51.621244,-115.608378,297.611724853516,,,,,,,,,12,
MT07,51.621244,-115.608378,301.438323974609,,,,,,,,,12,
MT07,51.621244,-115.608378,302.789886474609,,,,,,,,,12,
MT07,51.621244,-115.608378,302.277099609375,,,,,,,,,12,
MT07,51.621244,-115.608378,299.889984130859,,,,,,,,,12,
PL03,51.621244,-115.608378,294.698822021484,,,,,,,,,21,
PL03,51.621244,-115.608378,288.452392578125,,,,,,,,,21,
PL03,51.621244,-115.608378,283.296478271484,,,,,,,,,21,
PL03,51.621244,-115.608378,279.045227050781,,,,,,,,,21,
PL03,51.621244,-115.608378,276.643218994141,,,,,,,,,21,
PL03,51.621244,-115.608378,273.699188232422,,,,,,,,,21,
PL03,51.621244,-115.608378,271.040191650391,,,,,,,,,21,
PL03,51.621244,-115.608378,268.718597412109,,,,,,,,,21,
PL03,51.621244,-115.608378,267.236175537109,,,,,,,,,21,
PL10,51.621244,-115.608378,264.351745605469,,,,,,,,,28,
PL10,51.621244,-115.608378,260.886108398438,,,,,,,,,28,
PL10,51.621244,-115.608378,257.346740722656,,,,,,,,,28,
PL10,51.621244,-115.608378,255.914566040039,,,,,,,,,28,
PL10,51.621244,-115.608378,255.0,,,,,,,,,28,
PL10,51.621244,-115.608378,255.0,,,,,,,,,28,
PL10,51.621244,-115.608378,255.0,,,,,,,,,28,
PL03,51.621244,-115.608378,255.0,,,,,,,,,21,
PL03,51.621244,-115.608378,255.0,,,,,,,,,21,
PL03,51.621244,-115.608378,254.941421508789,,,,,,,,,21,
PL03,51.621244,-115.608378,254.79899597168,,,,,,,,,21,
PL03,51.621244,-115.608378,254.938385009766,,,,,,,,,21,
PL03,51.621244,-115.608378,254.28532409668,,,,,,,,,21,
PL03,51.621244,-115.608378,251.000915527344,,,,,,,,,21,
PL03,51.621244,-115.608378,245.362518310547,,,,,,,,,21,
PL03,51.621244,-115.608378,238.11506652832,,,,,,,,,21,
PL03,51.621244,-115.608378,232.266632080078,,,,,,,,,21,
PL03,51.621244,-115.608378,229.20100402832,,,,,,,,,21,
PL10,51.621244,-115.608378,229.0,,,,,,,,,28,
PL10,51.621244,-115.608378,229.301513671875,,,,,,,,,28,
PL10,51.621244,-115.608378,230.603515625,,,,,,,,,28,
PL10,51.621244,-115.608378,232.608047485352,,,,,,,,,28,
PL10,51.621244,-115.608378,234.287338256836,,,,,,,,,28,
PL10,51.621244,-115.608378,235.296478271484,,,,,,,,,28,
PL10,51.621244,-115.608378,234.03385925293,,,,,,,,,28,
PL10,51.621244,-115.608378,232.185928344727,,,,,,,,,28,
PL10,51.621244,-115.608378,230.492462158203,,,,,,,,,28,
PL10,51.621244,-115.608378,230.20100402832,,,,,,,,,28,
PL10,51.621244,-115.608378,230.110549926758,,,,,,,,,28,
PL10,51.621244,-115.608378,231.311553955078,,,,,,,,,28,
PL10,51.621244,-115.608378,233.025131225586,,,,,,,,,28,
PL10,51.621244,-115.608378,235.427139282227,,,,,,,,,28,
PL10,51.621244,-115.608378,239.474456787109,,,,,,,,,28,
PL10,51.621244,-115.608378,242.577896118164,,,,,,,,,28,
PL10,51.621244,-115.608378,248.329971313477,,,,,,,,,28,
PL10,51.621244,-115.608378,253.684906005859,,,,,,,,,28,
PL10,51.621244,-115.608378,258.874359130859,,,,,,,,,28,
PL10,51.621244,-115.608378,261.839202880859,,,,,,,,,28,
PL10,51.621244,-115.608378,263.201019287109,,,,,,,,,28,
PL10,51.621244,-115.608378,262.87939453125,,,,,,,,,28,
PL10,51.621244,-115.608378,261.678405761719,,,,,,,,,28,
PL10,51.621244,-115.608378,259.899230957031,,,,,,,,,28,
PL10,51.621244,-115.608378,257.366912841797,,,,,,,,,28,
PL10,51.621244,-115.608378,254.276382446289,,,,,,,,,28,
PL10,51.621244,-115.608378,253.402008056641,,,,,,,,,28,
PL10,51.621244,-115.608378,253.402008056641,,,,,,,,,28,
PCH1,51.621244,-115.608378,255.587936401367,,,,,,,,,1,
PCH1,51.621244,-115.608378,262.909545898438,,,,,,,,,1,
PCH1,51.621244,-115.608378,272.682281494141,,,,,,,,,1,
PCH1,51.621244,-115.608378,283.854278564453,,,,,,,,,1,
PCH1,51.621244,-115.608378,291.331665039063,,,,,,,,,1,
PCH1,51.621244,-115.608378,296.283142089844,,,,,,,,,1,
PCH1,51.621244,-115.608378,298.336669921875,,,,,,,,,1,
PCH1,51.621244,-115.608378,298.304382324219,,,,,,,,,1,
PCH1,51.621244,-115.608378,294.718597412109,,,,,,,,,1,
PCH1,51.621244,-115.608378,288.605499267578,,,,,,,,,1,
PCH1,51.621244,-115.608378,281.768829345703,,,,,,,,,1,
PCH1,51.621244,-115.608378,274.751708984375,,,,,,,,,1,
PCH1,51.621244,-115.608378,266.586059570313,,,,,,,,,1,
PCH1,51.621244,-115.608378,259.279754638672,,,,,,,,,1,
PCH1,51.621244,-115.608378,250.895935058594,,,,,,,,,1,
PCH1,51.621244,-115.608378,242.546478271484,,,,,,,,,1,
PCH1,51.621244,-115.608378,234.190948486328,,,,,,,,,1,
PL02,51.621244,-115.608378,228.541854858398,,,,,,,,,20,
PL02,51.621244,-115.608378,227.005020141602,,,,,,,,,20,
PL02,51.621244,-115.608378,227.005020141602,,,,,,,,,20,
PL02,51.621244,-115.608378,226.256286621094,,,,,,,,,20,
PL02,51.621244,-115.608378,222.015121459961,,,,,,,,,20,
PL02,51.621244,-115.608378,214.818939208984,,,,,,,,,20,
PL02,51.621244,-115.608378,208.643218994141,,,,,,,,,20,
PL02,51.621244,-115.608378,204.296478271484,,,,,,,,,20,
PL02,51.621244,-115.608378,202.648239135742,,,,,,,,,20,
PL02,51.621244,-115.608378,203.356781005859,,,,,,,,,20,
PL02,51.621244,-115.608378,206.180908203125,,,,,,,,,20,
PL02,51.621244,-115.608378,212.25764465332,,,,,,,,,20,
PL04,51.621244,-115.608378,218.949752807617,,,,,,,,,22,
PL04,51.621244,-115.608378,226.308303833008,,,,,,,,,22,
PL04,51.621244,-115.608378,233.56282043457,,,,,,,,,22,
PL04,51.621244,-115.608378,239.841369628906,,,,,,,,,22,
PL04,51.621244,-115.608378,245.942352294922,,,,,,,,,22,
PL04,51.621244,-115.608378,251.143157958984,,,,,,,,,22,
PL04,51.621244,-115.608378,254.634887695313,,,,,,,,,22,
PL04,51.621244,-115.608378,257.513671875,,,,,,,,,22,
PL04,51.621244,-115.608378,259.328491210938,,,,,,,,,22,
PL04,51.621244,-115.608378,259.701873779297,,,,,,,,,22,
PL04,51.621244,-115.608378,259.081848144531,,,,,,,,,22,
PL04,51.621244,-115.608378,260.532653808594,,,,,,,,,22,
PL04,51.621244,-115.608378,265.844207763672,,,,,,,,,22,
PL04,51.621244,-115.608378,273.122283935547,,,,,,,,,22,
PL04,51.621244,-115.608378,280.898864746094,,,,,,,,,22,
PL04,51.621244,-115.608378,287.7734375,,,,,,,,,22,
PL04,51.621244,-115.608378,293.246002197266,,,,,,,,,22,
PL04,51.621244,-115.608378,300.241180419922,,,,,,,,,22,
PL04,51.621244,-115.608378,306.793792724609,,,,,,,,,22,
PL04,51.621244,-115.608378,315.035186767578,,,,,,,,,22,
PL04,51.621244,-115.608378,324.020111083984,,,,,,,,,22,
PL04,51.621244,-115.608378,333.315002441406,,,,,,,,,22,
PL04,51.621244,-115.608378,341.854278564453,,,,,,,,,22,
PL04,51.621244,-115.608378,349.899505615234,,,,,,,,,22,
PL04,51.621244,-115.608378,355.904510498047,,,,,,,,,22,
PL03,51.621244,-115.608378,359.112152099609,,,,,,,,,21,
PL03,51.621244,-115.608378,358.569641113281,,,,,,,,,21,
PL03,51.621244,-115.608378,357.610046386719,,,,,,,,,21,
PL03,51.621244,-115.608378,359.341705322266,,,,,,,,,21,
PL03,51.621244,-115.608378,364.610443115234,,,,,,,,,21,
PL03,51.621244,-115.608378,371.326629638672,,,,,,,,,21,
PL03,51.621244,-115.608378,378.691253662109,,,,,,,,,21,
PL03,51.621244,-115.608378,385.148742675781,,,,,,,,,21,
PL03,51.621244,-115.608378,391.395172119141,,,,,,,,,21,
PL03,51.621244,-115.608378,397.170867919922,,,,,,,,,21,
PL03,51.621244,-115.608378,400.788940429688,,,,,,,,,21,
PL03,51.621244,-115.608378,402.556579589844,,,,,,,,,21,
PL03,51.621244,-115.608378,402.604034423828,,,,,,,,,21,
PL03,51.621244,-115.608378,400.774688720703,,,,,,,,,21,
PL03,51.621244,-115.608378,396.136291503906,,,,,,,,,21,
PL03,51.621244,-115.608378,389.769653320313,,,,,,,,,21,
PL03,51.621244,-115.608378,383.60302734375,,,,,,,,,21,
PL03,51.621244,-115.608378,378.39697265625,,,,,,,,,21,
PCH1,51.621244,-115.608378,73.2160797119141,,,,,,,,,1,
PCH1,51.621244,-115.608378,81.4221115112305,,,,,,,,,1,
PCH1,51.621244,-115.608378,88.7897491455078,,,,,,,,,1,
PCH1,51.621244,-115.608378,96.2361831665039,,,,,,,,,1,
MT07,51.621244,-115.608378,103.442207336426,,,,,,,,,12,
MT07,51.621244,-115.608378,112.668342590332,,,,,,,,,12,
MT07,51.621244,-115.608378,125.130828857422,,,,,,,,,12,
MT07,51.621244,-115.608378,139.778259277344,,,,,,,,,12,
MT07,51.621244,-115.608378,153.090454101563,,,,,,,,,12,
MT07,51.621244,-115.608378,163.157165527344,,,,,,,,,12,
MT07,51.621244,-115.608378,170.840179443359,,,,,,,,,12,
MT07,51.621244,-115.608378,175.372436523438,,,,,,,,,12,
MT07,51.621244,-115.608378,180.48258972168,,,,,,,,,12,
MT07,51.621244,-115.608378,184.190734863281,,,,,,,,,12,
MT07,51.621244,-115.608378,187.151382446289,,,,,,,,,12,
MT07,51.621244,-115.608378,190.235153198242,,,,,,,,,12,
MT07,51.621244,-115.608378,193.44221496582,,,,,,,,,12,
MT07,51.621244,-115.608378,196.877548217773,,,,,,,,,12,
MT07,51.621244,-115.608378,200.246231079102,,,,,,,,,12,
MT07,51.621244,-115.608378,203.359436035156,,,,,,,,,12,
MT07,51.621244,-115.608378,205.842254638672,,,,,,,,,12,
